,DATETIMERECEIVEDUTC,DATETIMECOMPLETEDUTC,WORKORDERREFNO,OBJECTID,FACILITYID,INTID,COUNCILDISTRICT,SERVICERECORDID,SERVICECATEGORY,DATETIMERECEIVED,STATUS,DATETIMECOMPLETED,DETAILSUMMARY,LATITUDE,LONGITUDE,IMAGENAME,HYPERLINK,MYSANJOSEREFNO,LASTUPDATETHIRTYDAYS,LASTUPDATE,NOTES,ENTERPRISEID,GlobalID
641,1636596062000,1638890760000,WO-0000470895,642,122831,122831,7,867218,Debris & Illegal Dumping,1636567262000,Closed,1638861960000,,37.2804624,-121.8246116,,,211110-000893,1636322476000,1638943286000,"It is from the residents in 4203 Santa Susana Way. They piled this garbage in front and it’s almost 5ft high. They covered it with branches so it’s not as obvious from the street view, but you can tell from the side, and the front since they continue to..",IWM-ILDM-0000122831,{112C59B2-08B4-4792-ABAB-CC2689FA6AD0}
642,1549336704000,1550074980000,WO-0000193751,643,48976,48976,7,279410,Debris & Illegal Dumping,1549307904000,Closed,1550046180000,,37.3215699,-121.8295832,,,190204-000595,1598362812000,1600986109000,I saw this big picture frame on my neighbor's sidewalk last week and now suddenly today it made its way to MY sidewalk!  Very upset that someone soo RUDE put this on my sidewalk.  I have nothing to do with this!  Wish you guys would install street cameras,IWM-ILDM-0000048976,{B258DB26-77F8-4044-8721-B8BC97592AED}
643,1607715276000,1607730420000,WO-0000387389,644,97742,97742,6,635898,Debris & Illegal Dumping,1607686476000,Closed,1607701620000,"1 Couch , 1 Shopping Cart",37.3195152,-121.9207996,,,201211-000211,1605114069000,1607734870000,Across from The park,IWM-ILDM-0000097742,{2FE7081A-CB26-4D26-BF9F-89AB1BE60B93}
644,1585255201000,1586971440000,WO-0000325743,645,78453,78453,4,503625,Debris & Illegal Dumping,1585230001000,Closed,1586946240000,,37.41329092,-121.87787745,,,200326-000383,1598362681000,1600986109000,Two old mattresses,IWM-ILDM-0000078453,{F402FE9D-E11C-4001-BFB2-59A4FCD21E42}
645,1568479710000,1568660400000,WO-0000263395,646,64029,64029,4,398115,Debris & Illegal Dumping,1568454510000,Closed,1568635200000,,37.38923715,-121.90490842,,,190914-000066,1598362546000,1600986109000,"Too many garbage dumped over here without container cover. It make bad smell,stinky odors to neighborhood.",IWM-ILDM-0000064029,{E9CEE64C-09CD-485E-BBA4-C18B6D83A32D}
646,1624581123000,1624973400000,WO-0000436622,647,112709,112709,5,755768,Debris & Illegal Dumping,1624555923000,Closed,1624948200000,"1 Garbage , 2 Other Furniture , 1 Washer/Dryer, ",37.34398751,-121.82205897,,,210624-000777,1622412138000,1625029351000,Junk,IWM-ILDM-0000112709,{C0EF0482-31E5-4F5C-AD53-77E633C60863}
647,1571154268000,1571249520000,WO-0000272766,648,66251,66251,5,414326,Debris & Illegal Dumping,1571129068000,Closed,1571224320000,,37.34454656,-121.83383223,,,191015-000077,1598363230000,1600986109000,Karl and Ocala st large trash pile carpet and other debris.  Karl street between Ocala and Sullivan on left side lots of trash due to homeless encampment,IWM-ILDM-0000066251,{3B00AAE1-C851-489D-AAC7-731C1A5F73C5}
648,1580875805000,1580933400000,WO-0000308956,649,74588,74588,6,475094,Debris & Illegal Dumping,1580847005000,Closed,1580904600000,,37.32432611,-121.89963922,,,200204-000665,1598362977000,1644606316000,"Dumping is on Columbia Ave, Delmas Park building, they encourage their tenants to dump their unwanted goods on our street!",IWM-ILDM-0000074588,{6F275765-9F42-40D7-AE39-E5C10F5EE6EA}
649,1518624347000,1518882240000,WO-0000095499,650,26663,26663,2,121401,Debris & Illegal Dumping,1518595547000,Closed,1518853440000,,37.20988846,-121.74568939,,,180214-000046,1598362924000,1600986109000,"Mattress, south of Tulare Hill on east side",IWM-ILDM-0000026663,{0E1EB88A-1648-4760-89B0-44ABBA71ACCF}
650,1502404260000,1503078480000,WO-0000048629,651,17301,17301,2,,Debris & Illegal Dumping,1502379060000,Closed,1503053280000,,37.249482,-121.828026,,,,1598362655000,1600986109000,cs Ladner Ave piles of YW (yw pick up is on Wednesdays),IWM-ILDM-0000017301,{38A8715C-044D-4704-9B09-88DE37EC4A7A}
651,1517290862000,1517356500000,WO-0000091176,652,25685,25685,3,113554,Debris & Illegal Dumping,1517262062000,Closed,1517327700000,,37.34771983,-121.86718252,,,180129-000792,1598363274000,1600986109000,Trash dumped on the N. 25th side of the Former Mexico Theater.,IWM-ILDM-0000025685,{176DFDCC-15CE-48C0-BBAA-53D13AFB3234}
652,1618322220000,1618322460000,WO-0000416014,653,105913,105913,3,,Debris & Illegal Dumping,1618297020000,Closed,1618297260000,1 Couch,37.347321,-121.892779,,,,1615712490000,1618329694000,c/s E. Empire St. couch,IWM-ILDM-0000105913,{2DF79683-EC4F-4FA9-800E-028319FBBB79}
653,1580148180000,1580148300000,WO-0000305813,654,73796,73796,8,,Debris & Illegal Dumping,1580119380000,Closed,1580119500000,2 General Debris,37.321604,-121.816221,,,,1598362782000,1600986109000,Tail lamps,IWM-ILDM-0000073796,{513BB8EA-6278-48B7-A137-9D7376C1351A}
654,1654704000000,1654704480000,WO-0000511466,655,134999,134999,2,,Debris & Illegal Dumping,1654678800000,Closed,1654679280000,1 Mattress,37.270433,-121.830912,,,,1652097687000,1654714889000,Junk,IWM-ILDM-0000134999,{298224E5-FE48-4F79-9AF8-E95B18031537}
655,1628104680000,1628104860000,WO-0000448538,656,116879,116879,2,,Debris & Illegal Dumping,1628079480000,Closed,1628079660000,"3 Couch , 1 Other Furniture",37.257732,-121.818555,,,,1625508098000,1628125303000,3 couch ottoman,IWM-ILDM-0000116879,{5A7A3C02-A70E-4CC8-AB15-5C5FE0CD3B37}
656,1473790920000,1474052400000,WO-0000019052,657,7980,7980,3,,Debris & Illegal Dumping,1473765720000,Closed,1474027200000,1 Couch,37.341498,-121.888098,,,,1598363074000,1600986109000,dumped couch needs to be picked up all given from SJ20,IWM-ILDM-0000007980,{1960E541-26DF-4274-A727-97DE258D9ACF}
657,1520797644000,1520953440000,WO-0000102109,658,28161,28161,7,132532,Debris & Illegal Dumping,1520772444000,Closed,1520928240000,2 General Debris,37.33025742,-121.83533478,,,180311-000088,1598363015000,1600986109000,Shopping cart full of items,IWM-ILDM-0000028161,{A4F2ABBA-F556-4956-BD7C-063CF1052344}
658,1592927764000,,WO-0000349722,659,86584,86584,7,562396,Debris & Illegal Dumping,1592902564000,Closed,,,37.3138771,-121.8246228,,,200623-000049,1598363379000,1600986109000,furniture dumped in fire lane,IWM-ILDM-0000086584,{E4110E47-B24C-4E84-8F3C-DE4D507157C5}
659,1525834371000,,WO-0000116937,660,31525,31525,10,157672,Debris & Illegal Dumping,1525809171000,Closed,,,37.22239722,-121.85117222,,,180508-000463,1598363390000,1600986109000,"Basket, garbage bags and sundry bedding beneath Graystone Ln Bridge on Los Alamitos Creek Trail",IWM-ILDM-0000031525,{C927C5FD-B789-44FB-B0E5-2197E01AD3DA}
660,1598384540000,1598386620000,WO-0000363616,661,91087,91087,5,591386,Debris & Illegal Dumping,1598359340000,Closed,1598361420000,"1 E-waste, .4 General Debris , 1 TV Set , 1 Universal Waste",37.3432704,-121.8526821,,,200825-000246,1598362900000,1600986109000,"Dead end of Virginia place on the street. Tv, furniture, briken furniture",IWM-ILDM-0000091087,{89FEEFB1-0267-441E-B3BE-C19CDE26BE7B}
661,1621640835000,1622056560000,WO-0000426504,662,109147,109147,5,728347,Debris & Illegal Dumping,1621615635000,Closed,1622031360000,1 Construction Debris,37.34872229,-121.84719063,,,210521-000591,1619474521000,1622091736000,Coner of Mc Creepy Ave and Kammerer ave,IWM-ILDM-0000109147,{A90853D9-62E3-40EC-9ECE-B61979343F1A}
662,1456787460000,1457046300000,WO-0000006578,663,2387,2387,6,,Debris & Illegal Dumping,1456758660000,Closed,1457017500000,,37.358596,-121.911415,,,,1598362907000,1644606316000,cart-,IWM-ILDM-0000002387,{9A597EEE-379B-4416-BD14-C49F35E66181}
663,1642260832000,1642707000000,WO-0000483464,664,126113,126113,2,909815,Debris & Illegal Dumping,1642232032000,Closed,1642678200000,1 Shopping Cart,37.24352801,-121.80054948,,,220115-000024,1640124077000,1642744880000,By exit with EVA signs,IWM-ILDM-0000126113,{DD0722EC-22F1-46D0-9061-EAB29684CDF0}
664,1643038320000,1643038380000,WO-0000485166,665,126594,126594,3,,Debris & Illegal Dumping,1643009520000,Closed,1643009580000,2 General Debris,37.368236,-121.860509,,,,1640430066000,1643050868000,Scrap wood and scattered garbage,IWM-ILDM-0000126594,{8DCA870A-70ED-4B32-96B4-9A79DAA5BCBC}
665,1571006220000,1571017440000,WO-0000272442,666,66164,66164,10,,Debris & Illegal Dumping,1570981020000,Closed,1570992240000,,37.221562,-121.862308,,,,1598363092000,1600986109000,GRAVEL IN THE ROAD,IWM-ILDM-0000066164,{2DCCFD28-0F32-4284-BECC-A3B125654DA2}
666,1579713794000,1580336598000,WO-0000304278,667,73352,73352,4,466977,Debris & Illegal Dumping,1579684994000,Closed,1580307798000,,37.4055328,-121.8764959,,,200122-000106,1598362669000,1600986109000,"3 large boxes, filled with styrofoam packing. On the street, on the corner",IWM-ILDM-0000073352,{C74CD248-33DC-4CA6-B3BC-0FDE32A58D82}
667,1448382960000,1448430300000,WO-0000000509,668,200,200,3,,Debris & Illegal Dumping,1448354160000,Closed,1448401500000,,37.347877,-121.863546,,,,1598362679000,1600986109000,priority 1 mattress boxspring and frame dumped on sidewalk,IWM-ILDM-0000000200,{644BDECE-CC76-4EAB-8547-78906E00F42E}
668,1493746500000,1494702000000,WO-0000034706,669,13459,13459,3,,Debris & Illegal Dumping,1493721300000,Closed,1494676800000,5 Garbage,37.335984,-121.859526,,,,1598362737000,1600986109000,c/s Melbourne Blvd- garbage bags,IWM-ILDM-0000013459,{0F24B5FA-3EEE-4B75-8C12-C9AE017E6FE3}
669,1556731500000,1556825820000,WO-0000218988,670,54301,54301,10,,Debris & Illegal Dumping,1556706300000,Closed,1556800620000,"2 Garbage , 1 General Debris , 1 Other Furniture , 1 Shopping Cart",37.237067,-121.803811,,,,1598363223000,1644606316000,cart close to Kaiser,IWM-ILDM-0000054301,{ECD69E97-85CD-4D88-8E82-B2F4204F00BA}
670,1663778635000,1663957800000,WO-0000532857,671,141284,141284,3,1100378,Debris & Illegal Dumping,1663753435000,Closed,1663932600000,"1 Mattress , 3 General Debris",37.32683887,-121.87173521,,,220921-000229,1661378488000,1663995690000,Martha street,IWM-ILDM-0000141284,{D50E5344-3771-4743-ACD3-EA681833660B}
671,1457535600000,1457568000000,WO-0000007471,672,2712,2712,3,,Debris & Illegal Dumping,1457506800000,Closed,1457539200000,,37.326114,-121.881662,,,,1598362927000,1600986109000,alley #17 from margaret to hwy 280 btwn 2nd & 3rd s./d,IWM-ILDM-0000002712,{C3ED0B2A-A892-4900-98D7-007BBDF3E374}
672,1518206359000,,WO-0000094282,673,26383,26383,6,119263,Debris & Illegal Dumping,1518177559000,Closed,,,37.31113434,-121.90644836,,,180209-000226,1598363385000,1600986109000,Los Gatos Creek has market baskets and picnic table in Creek behind complex,IWM-ILDM-0000026383,{8E1E3E03-D967-4276-AF06-AFD47775A8C0}
673,1514241303000,1515604680000,WO-0000082325,674,23811,23811,4,96970,Debris & Illegal Dumping,1514212503000,Closed,1515575880000,"2 Construction Debris , 4 Garbage , 1 General Debris , 3 Shopping Cart , 1 Yard Waste",37.40307236,-121.86168671,,,171225-000062,1598362432000,1600986109000,Shopping carts,IWM-ILDM-0000023811,{8E632C3D-B222-4C14-B5DC-C13D2928F4A7}
674,1600869900000,1600870620000,WO-0000369418,675,92870,92870,8,,Debris & Illegal Dumping,1600844700000,Closed,1600845420000,"2 Washer/Dryer, ",37.319138,-121.794781,,,,1598362396000,1600986109000,Washer and dryer,IWM-ILDM-0000092870,{AE51985A-A276-4FA9-AC7A-0192659E9500}
675,1663607700000,1663608060000,WO-0000532377,676,141127,141127,6,,Debris & Illegal Dumping,1663582500000,Closed,1663582860000,1 General Debris,37.323045,-121.916932,,,,1660996890000,1663614092000,Furniture,IWM-ILDM-0000141127,{A80195E8-0A09-4279-8C96-969333A67B10}
676,1571950409000,1572453960000,WO-0000275646,677,66864,66864,3,419915,Debris & Illegal Dumping,1571925209000,Closed,1572428760000,,37.3569159,-121.877512,,,191024-000354,1598362393000,1600986109000,Garbage,IWM-ILDM-0000066864,{730B9BA7-6BF6-44BF-BA72-D45E3BA3FB92}
677,1627797540000,1628790300000,WO-0000447599,678,116549,116549,10,787005,Debris & Illegal Dumping,1627772340000,Closed,1628765100000,,37.23676353,-121.79544159,,,210731-000380,1626213699000,1644606316000,Illegal dump on Santa Teresa Blvd very close to intersection with Encinal Dr/ Lissow Dr going South.,IWM-ILDM-0000116549,{778E78FD-7D4F-4A5C-9588-EF578D999932}
678,1614972960000,1615921200000,WO-0000405347,679,102969,102969,6,,Debris & Illegal Dumping,1614944160000,Closed,1615896000000,"2 Garbage , 2 General Debris , 1 Other Furniture",37.336592,-121.909864,,,,1613340089000,1615957299000,Abandoned encampment along the sidewalk. Please collect. If not abandoned and someone is still there please let me know. Thanks.,IWM-ILDM-0000102969,{EECF7FEF-2339-47BC-8F8B-3EFBAE63325C}
679,1623365453000,1623602280000,WO-0000432229,680,111268,111268,3,743865,Debris & Illegal Dumping,1623340253000,Closed,1623577080000,,37.3398072,-121.8594609,,,210610-000571,1621116112000,1623733342000,Broken wardrobe,IWM-ILDM-0000111268,{5772FA1D-4E98-4E93-BE7C-83E11175893E}
680,1610129509000,1610133720000,WO-0000392127,681,99009,99009,8,645626,Debris & Illegal Dumping,1610100709000,Closed,1610104920000,,37.312609,-121.80759907,,,210108-000122,1607522466000,1610143268000,"At the corner of Sturla Dr and Everdale Dr in East San Jose, (right in front of the entrance to the garden nursery on Everdale Dr)",IWM-ILDM-0000099009,{F999545B-FFBC-4A60-80F7-9872BFF4A999}
681,1565877970000,1566052980000,WO-0000253564,682,61827,61827,3,380524,Debris & Illegal Dumping,1565852770000,Closed,1566027780000,,37.35964776,-121.89180247,,,190815-000023,1598363064000,1600986109000,Garbage and carts,IWM-ILDM-0000061827,{8257EE8B-658C-4116-A7FD-89FAB853A762}
682,1607716739000,1608062280000,WO-0000387405,683,97735,97735,2,635924,Debris & Illegal Dumping,1607687939000,Closed,1608033480000,,37.24150169,-121.77854326,,,201211-000236,1605477712000,1608098519000,Monterey,IWM-ILDM-0000097735,{66D237EC-FB1B-4735-96E7-D53384174EF9}
683,1453215720000,1453244400000,WO-0000003692,684,1209,1209,6,,Debris & Illegal Dumping,1453186920000,Closed,1453215600000,,37.319492,-121.922403,,,,1598362795000,1600986109000,P1  c/s Richmond cabinet on sidewalk,IWM-ILDM-0000001209,{4075E8CC-FC2F-435D-80CF-8007BF2E93F7}
684,1532594426000,1533235980000,WO-0000139728,685,36816,36816,3,192931,Debris & Illegal Dumping,1532569226000,Closed,1533210780000,,37.3696902,-121.8631769,,,180726-000004,1598363255000,1600986109000,"Morning of July 15th, someone illegally dumped trash on Undajon Drive. Trash is still there and hasn't been dealt with for about 2 weeks. This seems to be related to the illegally dumped trash from a month ago.",IWM-ILDM-0000036816,{9C5EA389-3067-4FE5-86A7-C9C8F60746C6}
685,1566930080000,1567191600000,WO-0000257626,686,62660,62660,7,387774,Debris & Illegal Dumping,1566904880000,Closed,1567166400000,,37.3139228,-121.84489433,,,190827-000293,1598362517000,1600986109000,Tires dumped on the creek side of Galveston. Please remove ASAP,IWM-ILDM-0000062660,{D8D22657-644F-433F-B4BB-8C72891A8EAD}
686,1535528612000,1536274320000,WO-0000150244,687,39302,39302,2,210202,Debris & Illegal Dumping,1535503412000,Closed,1536249120000,"3 Construction Debris , 2 Garbage",37.25345367,-121.8413347,,,180829-000001,1598363165000,1644606316000,"Homeless waste / it’s been there for months , we are trying to sale our homes and this trash kind of turn buyers away...",IWM-ILDM-0000039302,{0341022F-8266-4D94-A7FB-B41A9E78FF76}
687,1456263600000,1456268400000,WO-0000006332,688,2288,2288,3,,Debris & Illegal Dumping,1456234800000,Closed,1456239600000,,37.323148,-121.87943,,,,1598362893000,1600986109000,Alley #15 btwn 2nd & 3rd.,IWM-ILDM-0000002288,{1DF18457-684E-4D26-ADBD-27EC93D86291}
688,1476908700000,1476972987000,WO-0000021230,689,8923,8923,3,,Debris & Illegal Dumping,1476883500000,Closed,1476947787000,1 General Debris,37.326514,-121.889285,,,,1598362823000,1600986109000,SB    btw Woz Way & Alma Ave- lot of debris from a possible haul route. Lots of clumpy dirt.,IWM-ILDM-0000008923,{05284370-7207-4A39-8527-AFFE1D24AD7B}
689,1625613894000,1627306380000,WO-0000439819,690,113789,113789,7,764860,Debris & Illegal Dumping,1625588694000,Closed,1627281180000,,37.33610064,-121.83944872,,,210706-000978,1624744902000,1627362125000,Junk,IWM-ILDM-0000113789,{B72619C6-B3D5-45CB-8E19-7C97E3B62EAD}
690,1509640080000,1509647640000,WO-0000071242,691,21490,21490,3,,Debris & Illegal Dumping,1509614880000,Closed,1509622440000,"1 Garbage , 1 Mattress , 2 Other Furniture",37.341071,-121.890289,,,,1598362755000,1600986109000,"Mattress, headboard on southbound-side of N 4th St",IWM-ILDM-0000021490,{E1AE8B2B-9FD5-44ED-8CFD-A8B10EC0F361}
691,1595966208000,1596135780000,WO-0000357446,692,89147,89147,4,578522,Debris & Illegal Dumping,1595941008000,Closed,1596110580000,1 Couch,37.39497362,-121.85760187,,,200728-000378,1598362910000,1600986109000,San Mortiz,IWM-ILDM-0000089147,{7264565C-6B1A-442E-B451-673B1F430B83}
692,1532975687000,1533668520000,WO-0000140927,693,37112,37112,1,194737,Debris & Illegal Dumping,1532950487000,Closed,1533643320000,"2 Construction Debris , 2 Couch , 5 Other Furniture",37.31185274,-121.95355631,,,180730-000228,1598363274000,1600986109000,"Table and chairs, recliner chair",IWM-ILDM-0000037112,{589EF2BD-CFA0-4952-B312-1A45080B77CE}
693,1553278669000,1553897580000,WO-0000207211,694,51598,51598,4,302843,Debris & Illegal Dumping,1553253469000,Closed,1553872380000,,37.39947768,-121.85338888,,,190322-000195,1598362371000,1600986109000,Mattresses were dumped by the creek across from the Piedmont Hill HS track,IWM-ILDM-0000051598,{C50F0E6E-99E8-45AE-97C7-26A869451778}
694,1627345440000,1627400700000,WO-0000445932,695,115865,115865,2,782261,Debris & Illegal Dumping,1627320240000,Closed,1627375500000,,37.25884953,-121.82278543,,,210726-001038,1624795296000,1627412502000,Junk,IWM-ILDM-0000115865,{95153FD1-D2E1-4DA9-A642-8977FD86AB4F}
695,1546625898000,1547163240000,WO-0000185070,696,47096,47096,9,265643,Debris & Illegal Dumping,1546597098000,Closed,1547134440000,,37.27971639,-121.87095635,,,190104-000128,1598362827000,1644606316000,"Someone apparently moved! Sorry! 2 couches, a bed, table all just left on the sidewalk.",IWM-ILDM-0000047096,{0A0D0B08-8451-45D7-BEAB-FCD0946CB027}
696,1534214660000,1534454520000,WO-0000145429,697,38211,38211,8,202372,Debris & Illegal Dumping,1534189460000,Closed,1534429320000,,37.29798454,-121.79568719,,,180813-000652,1598363283000,1600986109000,Abandoned shopping cart on sidewalk (two of them one block apart),IWM-ILDM-0000038211,{69B12CD2-D7AF-42A9-BF18-0FA7ABF61980}
697,1616642404000,1616768220000,WO-0000410261,698,104376,104376,3,684991,Debris & Illegal Dumping,1616617204000,Closed,1616743020000,,37.3528724,-121.88414357,,,210324-000847,1614204100000,1616821308000,N 15 and Jackson at park restroom  Large pile of abandoned items from bocce court and surrounding area. Not sure PRNS is on this or not. Last pike never picked up and items went back out. Let’s get this picked up ASAP WHILE IT IS IN ONE PILE,IWM-ILDM-0000104376,{1D2C4F23-FD1B-4CD6-B61B-41AB4AC955FF}
698,1543595460000,1543596240000,WO-0000176846,699,45127,45127,2,,Debris & Illegal Dumping,1543566660000,Closed,1543567440000,"3 Garbage , 1 General Debris , 2 Other Furniture",37.278149,-121.823224,,,,1598362404000,1600986109000,c/s Serenade Furniture,IWM-ILDM-0000045127,{643B1AB6-6170-41E2-BAD9-CFD151B58908}
699,1527177336000,1529614680000,WO-0000121093,700,32403,32403,10,164593,Debris & Illegal Dumping,1527152136000,Closed,1529589480000,1 Shopping Cart,37.24244,-121.8784,,,180524-000105,1598362805000,1600986109000,Cart at rest area,IWM-ILDM-0000032403,{80C576FF-4DAD-4B81-8343-9402A3E97187}
700,1500672514000,1501695590000,WO-0000041893,701,16014,16014,8,21755,Debris & Illegal Dumping,1500647314000,Closed,1501670390000,,37.3464637,-121.8010026,,,170721-000375,1598362493000,1600986109000,"EIGHT LARGE TRASH BAGS,  THREE PLASTIC TABLES, KIDS WADING POOL,  MISC ITEMS = SHOWED UP ON THE CORNER THIS AFTERNOON",IWM-ILDM-0000016014,{51DBE93D-CAD1-4CEE-B786-2A76CBEA1983}
